Account_ID,Account_Name,Account_Name_English,Account_Code,Account_Group,Account_Group_Code,Account_Status,Customer_Class,Sales_Area,Phone,Phone_1,Office_Phone,Factory_Phone,Website,Facebook,Billing_City,Billing_Province,Billing_Country,Shipping_City,Shipping_Province,Shipping_Country,Thai_Tax_ID,Register_Capital,Created_Time,Modified_Time,Last_Activity_Time,Owner,Tags,Industry,Org_Type,TSIC_ID,Billing_Street,Vol_FIBC_Per_Years,FIBC_Sling_Usage_Year
3015191000054261082,ไบโอเกษตรภัณฑ์,,,,,New Accounts,,QEast,0831218811,0613030088,,,https://www.biokasetpan.com/,,,ชลบุรี,,,,,0205554009601,5000000,20231114T15:57:48+07:00,20250310T15:28:03+07:00,20250602T15:59:14+07:00,สุนิสา กล้าแข็ง,PPW 35k,2.1.2 ปุ๋ยอินทรีย์/สารปรับปรุงดิน/สารเสริมพืช(ไม่ทำปุ๋ยเคมี),บริษัทจำกัด,10802,98 หมู่ที่ 6 ต.วัดสุวรรณ อ.บ่อทอง,,
3015191000009012001,จิรวรรธ หวังแก้ว (โรงแป้งขนมจีนนกนางแอ่น),,0189AB,0189ขนมจีนนกนางแอ่น,0189,Active,,QSouth,0831850978,,,,,,ต.ปากผนังฝั่งตะวันตก,นครศรีธรรมราช,,,,,3800900641905,,20191126T16:02:27+07:00,20250428T13:35:49+07:00,20250428T13:35:49+07:00,กมลรัตน์ เทศนีย์,"PPW 20k50k, Account ซ้ำกัน, โอนออก",1.2.3.4 แป้งขนมจีน,บริษัทจำกัด,,5/6 ม.2,,
3015191000045443276,ฝนทิพย์ ไอซ์,,,,,New Accounts,,QEsan,0833449968,,0879451422,,,,อ.เขาวง,กาฬสินธุ์,,,,,0463553000712,,20230323T11:16:13+07:00,20251216T09:15:14+07:00,20251216T09:15:33+07:00,รังสิยา หมื่นวิจิตร (ลูกหว้า),PPW 510k,1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,10795,34 หมู่ที่ 16 ต.คุ้มเก่า,,
3015191000022387085,ทรัพย์สมบูรณ์ (2015),,,,,New Accounts,,QEsan,0833738200,,0800762245,,,,,ชัยภูมิ,,,,,0363558000304,,20210617T20:58:26+07:00,20251216T11:17:13+07:00,20251216T11:17:30+07:00,รังสิยา หมื่นวิจิตร (ลูกหว้า),"เลิกกิจการ, โอนออก",1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,10795,197 หมู่ที่ 8 ต.หนองขาม อ.แก้งคร้อ,,
3015191000077366001,อนนท์อุตสาหกรรม,,,,,,,QWest,0836442252,,,,,,,,,,,,,34750000,20250311T08:34:53+07:00,20250920T08:19:06+07:00,20251212T11:18:50+07:00,ชินดนัย ศรีธรรม,,1.2.4.1 โรงงานน้ำตาล,ห้างหุ้นส่วนจำกัด,,179 หมู่ 9 ตำบลกรับใหญ่ อำเภอบ้านโป่ง จังหวัดราชบุรี 70190,,
3015191000017732232,สินสมุทร คอมเมอร์เชียล,,,,,New Accounts,,QEast,0837597575,,023950535,,,,,สมุทรปราการ,,,,,0115541002515,,20210107T22:12:22+07:00,20250528T16:10:32+07:00,20250528T16:10:32+07:00,สุนิสา กล้าแข็ง,PPWมือสอง,1.2.2.1 โรงน้ำแข็ง,บริษัทจำกัด,10795,263 หมู่ที่ 3 ต.ท้ายบ้าน อ.เมืองสมุทรปราการ จ.สมุทรปราการ,,
3015191000041775053,อัศวเลิศพานิช,,,,,New Accounts,,QEast,0837692896,,037620140,,,,,ปราจีนบุรี,,,,,0253563000890,1000000,20221222T10:33:07+07:00,20240722T17:06:20+07:00,20251215T09:44:57+07:00,สุนิสา กล้าแข็ง,,1.2.1.1 ข้าวตรา,ห้างหุ้นส่วนจำกัด,47214,149/17 หมู่ที่ 9 ต.ศรีมหาโพธิ อ.ศรีมหาโพธิ จ.ปราจีนบุรี,,
3015191000038942028,จื้อยี่ ซิงค์ อินดัสทรี (ประเทศไทย),,,,,New Accounts,,QEast,0838360516,,,,,,,ชลบุรี,,,,,0215561005659,100000000,20220930T19:37:50+07:00,20240722T16:59:01+07:00,20250711T11:26:49+07:00,สุนิสา กล้าแข็ง,,2.7 Non Food อื่นๆ,บริษัทจำกัด,,18/88 หมู่ที่ 8 ต.เขาคันทรง อ.ศรีราชา จ.ชลบุรี,,
3015191000072504001,เทคนิค แพ็คเก็จจิ้ง จำกัด,,,,,,,QEast,839857746,,02 408 6989,,,,,สมุทรปราการ,,,,,0105554064093,,20241203T10:35:28+07:00,20250402T15:38:01+07:00,20250402T15:38:05+07:00,สุนิสา กล้าแข็ง,,2.3.1 Basic Resin,บริษัทจำกัด,,503 หมู่ที่ 4 ตำบลบ้านคลองสวน อำเภอพระสมุทรเจดีย์ จังหวัดสมุทรปราการ,,
3015191000058003087,โรงงานน้ำแข็งรักคุณ (มาบตาพุด),,,,,New Accounts,,QEast,084 872 1495,,038 682 685,0848721495 038682685,,,เมืองระยอง,ระยอง,,,ระยอง,,0323564002275,5000000,20240212T11:33:58+07:00,20240722T17:06:05+07:00,20251226T14:48:56+07:00,สุนิสา กล้าแข็ง,,1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,10795,189 หมู่ที่ 2 ต.ชุมพลบุรี อ.ชุมพลบุรี จ.สุรินทร์,,
3015191000021559108,โรงน้ำแข็งสมชัย,,,,,New Accounts,,QEsan,0840343425,,,,,,อำเภอเมืองอุดรธานี,อุดรธานี,,,ขอนแก่น,,,,20210519T13:24:35+07:00,20251216T11:17:32+07:00,20251218T17:31:27+07:00,รังสิยา หมื่นวิจิตร (ลูกหว้า),PPW 510k,1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,10795,144/1 ถนนอดุลยเดช ตำบลหมากแข้ง,,
3015191000017283346,ลำปางรุ่งนภา,,,,,New Accounts,,QNorth,0840420466,,054 221 060,092 697 4642,,,,ลำปาง,,,,,0523551000161,,20201223T15:43:29+07:00,20250623T15:24:44+07:00,20251216T10:18:54+07:00,สุนิษา ภิญโญ,PPW 010k,1.2.2.1 โรงน้ำแข็ง,ห้างหุ้นส่วนจำกัด,10795,351/2 หมู่ที่ 9 ต.บ่อแฮ้ว อ.เมืองลำปาง,,
3015191000085931432,โรงน้ำแข็งหนองม่วงพัฒนา,,,,,,,QNorth,841323322,,,,,,,ลพบุรี,,,,,0165562001020,3000000,20250923T17:24:51+07:00,20250925T09:35:02+07:00,20251022T15:37:18+07:00,สุนิษา ภิญโญ,,1.2.2.1 โรงน้ำแข็ง,บริษัทจำกัด,,66 หมู่ที่ 6 ต.ชอนสารเดช อ.หนองม่วง,,
